ligand_comp_id,ccd_source_relative_path,ccd_source_sha256,ccd_parser_contract_version,ccd_atom_id,ccd_type_symbol,ccd_formal_charge,ccd_heavy_atom_row_index_0based,component_parent_graph_sha256,authority_class,verified
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C7,C,0,6,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O8,O,0,7,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C9,C,0,8,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O10,O,0,9,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C11,C,0,10,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C12,C,0,11,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C13,C,0,12,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C14,C,0,13,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C15,C,0,14,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C16,C,0,15,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O17,O,0,16,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N18,N,0,17,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C19,C,0,18,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N20,N,0,19,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C21,C,0,20,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C22,C,0,21,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O23,O,0,22,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C24,C,0,23,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C25,C,0,24,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C26,C,0,25,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C27,C,0,26,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C28,C,0,27,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C29,C,0,28,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C30,C,0,29,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O31,O,0,30,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C32,C,0,31,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O33,O,0,32,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C34,C,0,33,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C35,C,0,34,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C36,C,0,35,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C37,C,0,36,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C38,C,0,37,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C39,C,0,38,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O40,O,0,39,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N41,N,0,40,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C42,C,0,41,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
PCM,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/PCM.cif,918e4b6802cbb3f0506069708ba1a1e132acf2a432b13eb47c3ffc558c688615,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N43,N,0,42,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C1,C,0,0,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C2,C,0,1,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C3,C,0,2,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C4,C,0,3,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C5,C,0,4,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C6,C,0,5,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C7,C,0,6,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O8,O,0,7,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C9,C,0,8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O10,O,0,9,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N11,N,0,10,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C12,C,0,11,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C13,C,0,12,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N14,N,0,13,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C15,C,0,14,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C16,C,0,15,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C17,C,0,16,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C18,C,0,17,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C19,C,0,18,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C20,C,0,19,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C21,C,0,20,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C22,C,0,21,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N23,N,0,22,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C24,C,0,23,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O25,O,0,24,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C26,C,0,25,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C27,C,0,26,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C28,C,0,27,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C29,C,0,28,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C30,C,0,29,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N31,N,0,30,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C32,C,0,31,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O33,O,0,32,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O34,O,0,33,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C35,C,0,34,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C36,C,0,35,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C37,C,0,36,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C38,C,0,37,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N39,N,0,38,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C40,C,0,39,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
