canonical_event_id,review_unit_id,pdb_id,ligand_component_id,ccd_component_graph_sha256,ligand_reactive_atom,ligand_reactive_element,radius1_sha256,radius2_sha256,rule_id,evaluation_status,evaluation_reason,matched_predicates_json,failed_predicates_json,calibration_snapshot_human_review_state,review_unit_shadow_status,shadow_would_auto_negative
COVAPIE_CYS_SG_EVENT_V1:1ML3:D:CYS:166-:SG:J:CYX:C1,COVAPIE_BULK_REVIEW_UNIT_F405B411FF44DFF3,1ML3,CYX,b1cddfdbb3857d3551036f46c9efedf1ff3cb3b1cbab021203f03db76cbb6d14,C1,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,2a8483cca634226ca02840902b7698ff37930782a36270248fa77eff7ae0dc2a,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1NBP:A:CYS:31-:SG:C:MHC:S1,COVAPIE_BULK_REVIEW_UNIT_6F93A0730570186F,1NBP,MHC,2436f2125966c1683c8e836a9acdc34f258cc88163868057a11c7e3e1a10b98f,S1,S,,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID],exact_local_topology[event.local_topology:MISSING],exact_radius1_sha256[event.reactive_center_radius1_fingerprint:MISSING],exact_radius2_sha256[event.reactive_center_radius2_fingerprint:MISSING]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1NFZ:A:CYS:67-:SG:E:EIP:C12,COVAPIE_BULK_REVIEW_UNIT_07BD3B72031BD7CC,1NFZ,EIP,f33d90d04fb4545af2a6daf896172e7fd19519c1251f6ee492059966c9e43205,C12,C,a52be936a65b15f90b8da8d1ed7d4abd0df845fd67ee12bdb4f97cb21c7f7001,f7acf2b06c8e593f8e30f67b5b3fd5cf4544ec7c898776d3fd83ea9eddd3f71e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,no_runtime_positive_override;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256"",""no_runtime_positive_override""]",COMPLETED:RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1NFZ:B:CYS:67-:SG:H:EIP:C12,COVAPIE_BULK_REVIEW_UNIT_07BD3B72031BD7CC,1NFZ,EIP,f33d90d04fb4545af2a6daf896172e7fd19519c1251f6ee492059966c9e43205,C12,C,a52be936a65b15f90b8da8d1ed7d4abd0df845fd67ee12bdb4f97cb21c7f7001,f7acf2b06c8e593f8e30f67b5b3fd5cf4544ec7c898776d3fd83ea9eddd3f71e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,no_runtime_positive_override;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256"",""no_runtime_positive_override""]",COMPLETED:RELEVANT_FOR_COVAPIE_POST_ONLY_V1,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1OFE:A:CYS:1-:SG:F:ONL:CE,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,1OFE,ONL,4f5da8da8d74363eedaacb6a29fa2b53e0c9c2103df1a3d9f8f69baa65a87bbd,CE,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:51-:SG:E:YMA:S1,COVAPIE_BULK_REVIEW_UNIT_5FFACB7F4984AD92,1PY0,YMA,7ab514bd81aa0cbee5c31b769b69613ca2c8b5fcb26c094714abe2c63f38fdbd,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1PY0:A:CYS:54-:SG:E:YMA:S2,COVAPIE_BULK_REVIEW_UNIT_FDB85D5F243B76AA,1PY0,YMA,7ab514bd81aa0cbee5c31b769b69613ca2c8b5fcb26c094714abe2c63f38fdbd,S2,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:532-:SG:E:SGM:S1,COVAPIE_BULK_REVIEW_UNIT_D01A4DF5C78EE065,1QFM,SGM,bbbde0c485bae4dd72b4e43e6ac04fd971a643cbe5843bd0d73eb492da279656,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1QFM:A:CYS:78-:SG:D:SGM:S1,COVAPIE_BULK_REVIEW_UNIT_D01A4DF5C78EE065,1QFM,SGM,bbbde0c485bae4dd72b4e43e6ac04fd971a643cbe5843bd0d73eb492da279656,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1RP4:A:CYS:208-:SG:D:NEN:C1,COVAPIE_BULK_REVIEW_UNIT_D88548D5B5FCAA3C,1RP4,NEN,4f61a414ff74951e07bbe70ac6e3c671e4afbe11b7833a4c1f8d94f443db2e93,C1,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,0f95f50099dfd6703ccedefae393196c7793cf15ca10c350eba3d884b1e71d81,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_dtt_heavy_identity_and_charge,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_dtt_heavy_identity_and_charge"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1SHL:A:CYS:290-:SG:C:FXN:S19,COVAPIE_BULK_REVIEW_UNIT_EE27EA1094097660,1SHL,FXN,97010fbfe0c6d855ca18eecc60fb37c946c84a306c18f6a9d3f2d9ba221a665b,S19,S,,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID],exact_local_topology[event.local_topology:MISSING],exact_radius1_sha256[event.reactive_center_radius1_fingerprint:MISSING],exact_radius2_sha256[event.reactive_center_radius2_fingerprint:MISSING]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""exact_ligand_reactive_element"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1SHL:B:CYS:290-:SG:D:FXN:S19,COVAPIE_BULK_REVIEW_UNIT_EE27EA1094097660,1SHL,FXN,97010fbfe0c6d855ca18eecc60fb37c946c84a306c18f6a9d3f2d9ba221a665b,S19,S,,,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID],exact_local_topology[event.local_topology:MISSING],exact_radius1_sha256[event.reactive_center_radius1_fingerprint:MISSING],exact_radius2_sha256[event.reactive_center_radius2_fingerprint:MISSING]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""exact_ligand_reactive_element"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1TLS:A:CYS:146-:SG:C:UFP:C6,COVAPIE_BULK_REVIEW_UNIT_CF6D3ADC970757BA,1TLS,UFP,b0a11ecaa554b18716e2cce629257fca90bf38b2f97fd73803509cfa5c9617b5,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,2378be48c8563f2ac42953db7b53923eda2337aecce63f6737607f283299c279,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1TLS:B:CYS:146-:SG:E:UFP:C6,COVAPIE_BULK_REVIEW_UNIT_CF6D3ADC970757BA,1TLS,UFP,b0a11ecaa554b18716e2cce629257fca90bf38b2f97fd73803509cfa5c9617b5,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,2378be48c8563f2ac42953db7b53923eda2337aecce63f6737607f283299c279,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
