case_id,case_group,admission_rule_id,behavior,expected_result_or_error,observed_result_or_error,expected_reason,observed_reason,formal_call_count,oracle_call_count,candidate_access_status,predecessor_handler_identity_status,case_passed
EXACT8_PRED_EXACT7_A007_SOURCE_MISSING_SHAPE,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_EXTRA_SHAPE,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_RULE_ID,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_OUTCOME,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_PASSED,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_BLOCKS,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_REASON,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_CANONICAL,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_VALIDATED,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_CONSUMED_CANDIDATE,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_CONSUMED_CONTEXT,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_IO,predecessor_exact8_truth,ADMIT_007,source_fail_closed|source_prevalidation_before_oracle,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,0,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_A007_SOURCE_ORACLE_MISMATCH,predecessor_exact8_truth,ADMIT_007,source_fail_closed|complete_exact10_mismatch_no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,ADMIT_007_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_EXPLICIT_STRUCTURE,predecessor_exact8_truth,ADMIT_007,projection_semantics|exact10_to_exact13,passed,passed,,,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_EXPLICIT_CURATED,predecessor_exact8_truth,ADMIT_007,projection_semantics|exact10_to_exact13,passed,passed,,,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_DISTANCE_BLOCKED,predecessor_exact8_truth,ADMIT_007,projection_semantics|exact10_to_exact13,blocked,blocked,DISTANCE_ONLY_INFERENCE_NOT_ADMISSIBLE,DISTANCE_ONLY_INFERENCE_NOT_ADMISSIBLE,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_SCALAR_INVALID,predecessor_exact8_truth,ADMIT_007,projection_semantics|exact10_to_exact13,invalid,invalid,COVALENT_EVENT_EVIDENCE_SOURCE_UNKNOWN,COVALENT_EVENT_EVIDENCE_SOURCE_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_CONTEXT_INVALID_CANONICAL,predecessor_exact8_truth,ADMIT_007,projection_semantics|exact10_to_exact13,invalid,invalid,ALLOWED_COVALENT_EVIDENCE_CLASSES_TYPE_INVALID,ALLOWED_COVALENT_EVIDENCE_CLASSES_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_MISSING,predecessor_exact8_truth,ADMIT_007,projection_semantics|adapter_generated_exact13,invalid,invalid,covalent_event_evidence_missing,covalent_event_evidence_missing,0,0,envelope_checked,not_applicable,true
EXACT8_PRED_EXACT7_PROJECTION_NON_MAPPING,predecessor_exact8_truth,ADMIT_007,projection_semantics|adapter_generated_exact13,invalid,invalid,ADMIT_007_CANDIDATE_RECORD_MAPPING_INVALID,ADMIT_007_CANDIDATE_RECORD_MAPPING_INVALID,0,0,envelope_checked,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_008,predecessor_exact8_truth,ADMIT_008,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_009,predecessor_exact8_truth,ADMIT_009,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_010,predecessor_exact8_truth,ADMIT_010,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_011,predecessor_exact8_truth,ADMIT_011,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_012,predecessor_exact8_truth,ADMIT_012,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_013,predecessor_exact8_truth,ADMIT_013,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_014,predecessor_exact8_truth,ADMIT_014,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_ADMIT_015,predecessor_exact8_truth,ADMIT_015,unsupported_boundary|known_not_registered_fail_closed,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_NO_EVALUATE_ALL,predecessor_exact8_truth,,unsupported_boundary|public_boundary_absent,absent,absent,,,0,0,not_applicable,not_applicable,true
EXACT8_PRED_EXACT7_UNSUPPORTED_NO_COMBINED_VERDICT,predecessor_exact8_truth,,unsupported_boundary|public_boundary_absent,absent,absent,,,0,0,not_applicable,not_applicable,true
EXACT8_A008_EXACT38_001_canonical_approved_template,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,passed,passed,,,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_002_canonical_manual_approved,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,passed,passed,,,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_003_canonical_manual_required,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,blocked,blocked,TOPOLOGY_RESTORATION_MANUAL_REVIEW_REQUIRED,TOPOLOGY_RESTORATION_MANUAL_REVIEW_REQUIRED,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_004_canonical_quarantine,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|canonical,blocked,blocked,TOPOLOGY_RESTORATION_QUARANTINE_REQUIRED,TOPOLOGY_RESTORATION_QUARANTINE_REQUIRED,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_005_type_none,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_006_type_int,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_007_type_bool,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_008_type_str_subclass,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_009_type_list,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_010_type_mapping,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|scalar_type,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_011_empty,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_EMPTY,TOPOLOGY_RESTORATION_DISPOSITION_EMPTY,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_012_whitespace,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_013_leading_whitespace,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_014_trailing_whitespace,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_015_uppercase,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_016_hyphen,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_017_dot,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_018_slash,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_019_non_ascii,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII,TOPOLOGY_RESTORATION_DISPOSITION_NON_ASCII,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_020_over_length,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_021_leading_digit,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|empty_syntax,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,TOPOLOGY_RESTORATION_DISPOSITION_SYNTAX_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_022_unknown_valid,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_023_unknown_approved_looking,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_024_unknown_manual_review_looking,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_025_unknown_other,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_026_unknown_unknown,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|unknown,invalid,invalid,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,TOPOLOGY_RESTORATION_DISPOSITION_UNKNOWN,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_027_context_exact_tuple,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,passed,passed,,,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_028_context_none,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_029_context_list,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_030_context_set,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_031_context_frozenset,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_032_context_reversed,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_033_context_missing,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_034_context_duplicate,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_035_context_blocked_added,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_036_context_unknown,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_037_context_str_subclass_member,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_EXACT38_038_context_extra,predecessor_exact8_truth,ADMIT_008,complete_exact10_oracle_and_exact13|context,invalid,invalid,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,1,1,value_read_once,not_applicable,true
EXACT8_A008_CONTEXT_BATCH,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_EVALUATION,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_EVALUATION_CONTEXT_MAPPING_REQUIRED,ADMIT_008_EVALUATION_CONTEXT_MAPPING_REQUIRED,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_KEY,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_REQUIRED,ADMIT_008_ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_REQUIRED,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_DOWNLOAD,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE,ADMIT_008_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_STAGE,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE,ADMIT_008_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_MULTI_PRECEDENCE,predecessor_exact8_truth,ADMIT_008,ordered_context_failure_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
EXACT8_A008_CONTEXT_CANDIDATE_BOMB,predecessor_exact8_truth,ADMIT_008,candidate_not_accessed,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
EXACT8_A008_CANDIDATE_NON_MAPPING,predecessor_exact8_truth,ADMIT_008,candidate_projection_key_absent_only_missing,invalid,invalid,ADMIT_008_CANDIDATE_RECORD_MAPPING_INVALID,ADMIT_008_CANDIDATE_RECORD_MAPPING_INVALID,0,0,envelope_checked,not_applicable,true
EXACT8_A008_CANDIDATE_KEY_MISSING,predecessor_exact8_truth,ADMIT_008,candidate_projection_key_absent_only_missing,invalid,invalid,topology_restoration_disposition_missing,topology_restoration_disposition_missing,0,0,value_read_once,not_applicable,true
