case_id,case_group,behavior,expected_dispatch_code,expected_reason,source_exact10_json,oracle_exact10_json,unified_exact13_json,formal_call_count,oracle_call_count,case_passed
STANDALONE_CASE_029_context_list,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_030_context_set,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_031_context_frozenset,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_TYPE_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_032_context_reversed,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_033_context_missing,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_034_context_duplicate,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_035_context_blocked_added,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_036_context_unknown,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_037_context_str_subclass_member,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
STANDALONE_CASE_038_context_extra,standalone_exact38,exact10_to_exact13,,ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""admission_rule_id"":""ADMIT_008"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_CONTENT_INVALID"",""normalized_values"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",1,1,true
ROUTING_batch_context,routing_dispatch,exact6_no_partial_result,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,,,,0,0,true
ROUTING_evaluation_context,routing_dispatch,exact6_no_partial_result,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_EVALUATION_CONTEXT_MAPPING_REQUIRED,,,,0,0,true
ROUTING_evaluation_context_key,routing_dispatch,exact6_no_partial_result,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_ALLOWED_TOPOLOGY_RESTORATION_DISPOSITIONS_REQUIRED,,,,0,0,true
ROUTING_download_result_context,routing_dispatch,exact6_no_partial_result,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE,,,,0,0,true
ROUTING_stage_authorization_context,routing_dispatch,exact6_no_partial_result,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE,,,,0,0,true
ROUTING_multiple_precedence,routing_dispatch,first_exact6_no_candidate_access,UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID,ADMIT_008_BATCH_CONTEXT_MUST_BE_NONE,,,,0,0,true
CANDIDATE_non_mapping,adapter_candidate_invalid,adapter_generated_exact13,,ADMIT_008_CANDIDATE_RECORD_MAPPING_INVALID,,,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""ADMIT_008_CANDIDATE_RECORD_MAPPING_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",0,0,true
CANDIDATE_key_absent,adapter_candidate_invalid,adapter_generated_exact13,,topology_restoration_disposition_missing,,,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_008"",""admission_rule_name"":""topology_restoration_disposition"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""topology_restoration_disposition_missing"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_008_unified_adapter_v1""}",0,0,true
SOURCE_wrong_type,source_validation_failure,oracle_not_called_no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_008_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,,,,1,0,true
SOURCE_subclass,source_validation_failure,oracle_not_called_no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_008_UNIFIED_ADAPTER_SOURCE_TYPE_INVALID,,,,1,0,true
SOURCE_invariant,source_validation_failure,oracle_not_called_no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_008_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,,,,1,0,true
SOURCE_oracle_mismatch,source_validation_failure,no_projection,UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY,ADMIT_008_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID,"{""admission_rule_id"":""ADMIT_008"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""canonical_topology_restoration_disposition"":""approved_restoration_template"",""validated_candidate_fields"":[[""topology_restoration_disposition"",""approved_restoration_template""]],""consumed_candidate_fields"":[""topology_restoration_disposition""],""consumed_context_items"":[""allowed_topology_restoration_dispositions""],""evaluator_io_used"":false}",,,1,1,true
BOUNDARY_issue_bytes,issue_coverage_boundary,exact11_byte_identical_no_transition,,,,,,0,0,true
BOUNDARY_coverage,issue_coverage_boundary,admit008_to_015_remain_open,,,,,,0,0,true
