raw_priority_rank,raw_review_unit_id,raw_unit_event_count,canonical_event_id,current_review_status,current_status_authority_sources_json,calibration_eligible,calibration_exclusion_reason
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:A:CYS:148-:SG:I:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:B:CYS:148-:SG:K:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:C:CYS:148-:SG:M:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:D:CYS:148-:SG:O:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:E:CYS:148-:SG:Q:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:F:CYS:148-:SG:R:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:G:CYS:148-:SG:S:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
8,COVAPIE_BULK_REVIEW_UNIT_9723B0F9EC07CC81,8,COVAPIE_CYS_SG_EVENT_V1:3ORX:H:CYS:148-:SG:T:1F8:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LL0:A:CYS:797-:SG:C:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LL0:B:CYS:797-:SG:D:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LRM:A:CYS:800-:SG:F:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LRM:B:CYS:800-:SG:G:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LRM:C:CYS:800-:SG:H:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LRM:D:CYS:800-:SG:I:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
9,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,7,COVAPIE_CYS_SG_EVENT_V1:4LRM:E:CYS:800-:SG:J:YUN:CAN,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V61:B:CYS:22-:SG:P:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V61:B:CYS:81-:SG:Q:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V62:B:CYS:22-:SG:G:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V62:B:CYS:81-:SG:H:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V62:E:CYS:22-:SG:K:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
10,COVAPIE_BULK_REVIEW_UNIT_0E0F340A9F98DA62,6,COVAPIE_CYS_SG_EVENT_V1:3V62:E:CYS:81-:SG:L:NEQ:C3,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:A:CYS:276-:SG:G:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:B:CYS:276-:SG:L:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:C:CYS:276-:SG:S:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:D:CYS:276-:SG:X:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:E:CYS:276-:SG:AA:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
11,COVAPIE_BULK_REVIEW_UNIT_FF0D6AE54C3F23F4,6,COVAPIE_CYS_SG_EVENT_V1:3KHU:F:CYS:276-:SG:IA:UPG:C6',COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
12,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,5,COVAPIE_CYS_SG_EVENT_V1:4V3F:A:CYS:450-:SG:J:CHT:C4,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
12,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,5,COVAPIE_CYS_SG_EVENT_V1:4V3F:B:CYS:450-:SG:P:CHT:C4,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
12,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,5,COVAPIE_CYS_SG_EVENT_V1:4V3F:D:CYS:450-:SG:Z:CHT:C4,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
12,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,5,COVAPIE_CYS_SG_EVENT_V1:5A2D:A:CYS:450-:SG:E:CHT:C4,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
12,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,5,COVAPIE_CYS_SG_EVENT_V1:5A2D:B:CYS:450-:SG:H:CHT:C4,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
13,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,4,COVAPIE_CYS_SG_EVENT_V1:4CL8:A:CYS:168-:SG:E:OZJ:CAF,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
13,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,4,COVAPIE_CYS_SG_EVENT_V1:4CL8:B:CYS:168-:SG:I:OZJ:CAF,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
13,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,4,COVAPIE_CYS_SG_EVENT_V1:4CL8:C:CYS:168-:SG:L:OZJ:CAF,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
13,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,4,COVAPIE_CYS_SG_EVENT_V1:4CL8:D:CYS:168-:SG:O:OZJ:CAF,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
14,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,4,COVAPIE_CYS_SG_EVENT_V1:3V4X:A:CYS:111-:SG:E:F24:C8,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
14,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,4,COVAPIE_CYS_SG_EVENT_V1:3V4X:B:CYS:111-:SG:F:F24:C8,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
14,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,4,COVAPIE_CYS_SG_EVENT_V1:3V4X:C:CYS:111-:SG:G:F24:C8,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
14,COVAPIE_BULK_REVIEW_UNIT_2557BFE1E3B5C4C5,4,COVAPIE_CYS_SG_EVENT_V1:3V4X:D:CYS:111-:SG:H:F24:C8,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
15,COVAPIE_BULK_REVIEW_UNIT_5A97818B52C80D18,4,COVAPIE_CYS_SG_EVENT_V1:2VJY:A:CYS:221-:SG:H:ALK:C2,COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
15,COVAPIE_BULK_REVIEW_UNIT_5A97818B52C80D18,4,COVAPIE_CYS_SG_EVENT_V1:2VJY:B:CYS:221-:SG:M:ALK:C2,COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
15,COVAPIE_BULK_REVIEW_UNIT_5A97818B52C80D18,4,COVAPIE_CYS_SG_EVENT_V1:2VJY:C:CYS:221-:SG:R:ALK:C2,COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
15,COVAPIE_BULK_REVIEW_UNIT_5A97818B52C80D18,4,COVAPIE_CYS_SG_EVENT_V1:2VJY:D:CYS:221-:SG:W:ALK:C2,COMPLETED_HUMAN_NEGATIVE,"[""data/derived/covalent_small/covapie_batch001_completed_decision_ingestion_and_task_label_availability_v1/covapie_batch001_completed_human_decision_snapshot_v1.json"",""data/derived/covalent_small/covapie_bulk_post_only_cys_sg_human_review_v1/covapie_post_only_human_review_decisions_v1.json""]",false,COMPLETED_HUMAN_NEGATIVE
16,COVAPIE_BULK_REVIEW_UNIT_6B422BBF7FAD44F6,4,COVAPIE_CYS_SG_EVENT_V1:3ORZ:A:CYS:148-:SG:E:2A2:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
16,COVAPIE_BULK_REVIEW_UNIT_6B422BBF7FAD44F6,4,COVAPIE_CYS_SG_EVENT_V1:3ORZ:B:CYS:148-:SG:G:2A2:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
16,COVAPIE_BULK_REVIEW_UNIT_6B422BBF7FAD44F6,4,COVAPIE_CYS_SG_EVENT_V1:3ORZ:C:CYS:148-:SG:I:2A2:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
16,COVAPIE_BULK_REVIEW_UNIT_6B422BBF7FAD44F6,4,COVAPIE_CYS_SG_EVENT_V1:3ORZ:D:CYS:148-:SG:K:2A2:SD,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
17,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,4,COVAPIE_CYS_SG_EVENT_V1:1WOF:A:CYS:145-:SG:C:I12:C21,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
17,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,4,COVAPIE_CYS_SG_EVENT_V1:1WOF:B:CYS:145-:SG:D:I12:C21,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
17,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,4,COVAPIE_CYS_SG_EVENT_V1:2AMP:A:CYS:144-:SG:C:I12:C21,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
17,COVAPIE_BULK_REVIEW_UNIT_7D83F048AF8A2295,4,COVAPIE_CYS_SG_EVENT_V1:2AMP:B:CYS:144-:SG:D:I12:C21,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
18,COVAPIE_BULK_REVIEW_UNIT_80FE8023FD901B01,4,COVAPIE_CYS_SG_EVENT_V1:4JWS:C:CYS:73-:SG:G:1N0:C16,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
18,COVAPIE_BULK_REVIEW_UNIT_80FE8023FD901B01,4,COVAPIE_CYS_SG_EVENT_V1:4JWS:D:CYS:73-:SG:J:1N0:C16,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
18,COVAPIE_BULK_REVIEW_UNIT_80FE8023FD901B01,4,COVAPIE_CYS_SG_EVENT_V1:4JWU:C:CYS:19-:SG:G:1N0:C16,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
18,COVAPIE_BULK_REVIEW_UNIT_80FE8023FD901B01,4,COVAPIE_CYS_SG_EVENT_V1:4JX1:G:CYS:19-:SG:U:1N0:C16,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
19,COVAPIE_BULK_REVIEW_UNIT_946339D19F961B4A,4,COVAPIE_CYS_SG_EVENT_V1:1FJ8:A:CYS:163-:SG:E:CER:C2,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
19,COVAPIE_BULK_REVIEW_UNIT_946339D19F961B4A,4,COVAPIE_CYS_SG_EVENT_V1:1FJ8:B:CYS:163-:SG:F:CER:C2,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
19,COVAPIE_BULK_REVIEW_UNIT_946339D19F961B4A,4,COVAPIE_CYS_SG_EVENT_V1:1FJ8:C:CYS:163-:SG:G:CER:C2,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
19,COVAPIE_BULK_REVIEW_UNIT_946339D19F961B4A,4,COVAPIE_CYS_SG_EVENT_V1:1FJ8:D:CYS:163-:SG:H:CER:C2,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
20,COVAPIE_BULK_REVIEW_UNIT_9E98765987D25C42,4,COVAPIE_CYS_SG_EVENT_V1:5AZT:A:CYS:275-:SG:D:4M5:C15,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
20,COVAPIE_BULK_REVIEW_UNIT_9E98765987D25C42,4,COVAPIE_CYS_SG_EVENT_V1:5AZT:B:CYS:275-:SG:E:4M5:C15,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
20,COVAPIE_BULK_REVIEW_UNIT_9E98765987D25C42,4,COVAPIE_CYS_SG_EVENT_V1:5AZV:A:CYS:285-:SG:C:4M5:C15,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
20,COVAPIE_BULK_REVIEW_UNIT_9E98765987D25C42,4,COVAPIE_CYS_SG_EVENT_V1:5AZV:B:CYS:285-:SG:D:4M5:C15,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
21,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,4,COVAPIE_CYS_SG_EVENT_V1:4F8B:B:CYS:55-:SG:F:GD1:C77,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
21,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,4,COVAPIE_CYS_SG_EVENT_V1:4F8B:C:CYS:55-:SG:I:GD1:C77,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
21,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,4,COVAPIE_CYS_SG_EVENT_V1:4F8B:D:CYS:55-:SG:K:GD1:C77,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
21,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,4,COVAPIE_CYS_SG_EVENT_V1:4F8B:E:CYS:55-:SG:N:GD1:C77,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
22,COVAPIE_BULK_REVIEW_UNIT_A9BBD5309D7A5C08,4,COVAPIE_CYS_SG_EVENT_V1:2QLQ:A:CYS:345-:SG:C:SR2:C51,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
22,COVAPIE_BULK_REVIEW_UNIT_A9BBD5309D7A5C08,4,COVAPIE_CYS_SG_EVENT_V1:2QLQ:B:CYS:345-:SG:E:SR2:C51,CURRENTLY_UNREVIEWED,"[""data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv""]",true,
