consumer_path,consumer_symbol_or_selector,matched_term,consumer_role,reads_pair_value,reads_pair_status_only,reads_pair_table_path_only,interprets_pair_order,interprets_pair_delimiter,maps_to_protein_atom_index,maps_to_ligand_atom_index,creates_tensor,uses_in_collate,uses_in_forward,uses_in_loss,uses_as_training_target,current_behavior,semantic_assumption,source_sha256,verified
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,88cf3d302e1274f9f68c222f688a3bd5b73d9c4f2dc79f69aa779ead5b9366a1,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,88cf3d302e1274f9f68c222f688a3bd5b73d9c4f2dc79f69aa779ead5b9366a1,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=1;last_line=1,struct_conn,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,88cf3d302e1274f9f68c222f688a3bd5b73d9c4f2dc79f69aa779ead5b9366a1,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=9;first_line=27;last_line=283,covalent_bond_atom_pair,materializer,false,false,false,true,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d77d13c9d175a9cab7a06c2e80e0fd1a2a310f4bef987be3506c0e8bbf45e81c,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=9;first_line=28;last_line=284,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d77d13c9d175a9cab7a06c2e80e0fd1a2a310f4bef987be3506c0e8bbf45e81c,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=9;first_line=30;last_line=286,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d77d13c9d175a9cab7a06c2e80e0fd1a2a310f4bef987be3506c0e8bbf45e81c,true
data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=9;first_line=23;last_line=279,struct_conn,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d77d13c9d175a9cab7a06c2e80e0fd1a2a310f4bef987be3506c0e8bbf45e81c,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_event_level_field_source_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=8;last_line=8,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,184e3a6c2dee67efc1f78b673fca76a78a54db197fc75a6eb0b02ba682d20793,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_event_level_field_source_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=7;last_line=7,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,184e3a6c2dee67efc1f78b673fca76a78a54db197fc75a6eb0b02ba682d20793,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_event_level_field_source_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=5;last_line=5,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,184e3a6c2dee67efc1f78b673fca76a78a54db197fc75a6eb0b02ba682d20793,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_event_level_field_source_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=9;first_line=2;last_line=17,struct_conn,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,184e3a6c2dee67efc1f78b673fca76a78a54db197fc75a6eb0b02ba682d20793,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_seed_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,validator,false,false,false,true,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,2b87f19fe0fc39d291f9222146954e18973cf60259dc2bf96e29ca772fd7a116,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_seed_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,2b87f19fe0fc39d291f9222146954e18973cf60259dc2bf96e29ca772fd7a116,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_seed_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,2b87f19fe0fc39d291f9222146954e18973cf60259dc2bf96e29ca772fd7a116,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_source_registry.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=7;last_line=7,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,694d0ba67d4354ed5ea49a138831992635f5ecf2f02b404ff732ef4f77bc94f9,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_source_registry.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=8;last_line=8,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,694d0ba67d4354ed5ea49a138831992635f5ecf2f02b404ff732ef4f77bc94f9,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_gate_v0/covapie_cys_sg_targeted_source_registry.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=7;last_line=7,struct_conn,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,694d0ba67d4354ed5ea49a138831992635f5ecf2f02b404ff732ef4f77bc94f9,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_existing_acquired_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,validator,false,false,false,true,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,93bc2f3d70c02ed0c48fdbc34921e90d90fea1b888e1c84465e83784ce504a20,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_existing_acquired_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,93bc2f3d70c02ed0c48fdbc34921e90d90fea1b888e1c84465e83784ce504a20,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_existing_acquired_candidate_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,93bc2f3d70c02ed0c48fdbc34921e90d90fea1b888e1c84465e83784ce504a20,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_acquisition_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=6;last_line=6,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c3ee3fb7dfeb14e47df3927f281d38e6a93522cbf32d889cc2ca4a2bfcdf8c10,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_acquisition_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=6;last_line=6,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c3ee3fb7dfeb14e47df3927f281d38e6a93522cbf32d889cc2ca4a2bfcdf8c10,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_acquisition_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=85;last_line=85,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a301bb7dded31566100b556ce0aa8b493601032d266bbf2733f0c601097ce77d,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_acquisition_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=3;first_line=85;last_line=94,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a301bb7dded31566100b556ce0aa8b493601032d266bbf2733f0c601097ce77d,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_exclusion_registry.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,materializer,false,false,false,false,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,5171c73f8925a083bc08e917c61670856e32a1c50f14c7b4e59727feaf6ceef2,true
data/derived/covalent_small/covapie_cys_sg_targeted_metadata_expansion_next_batch_gate_v0/covapie_cys_sg_next_batch_source_strategy_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=7;last_line=7,struct_conn,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,1a4f0da9133b1cc8be7f72b81df3222b68bcae0001c884a6beef03d616ecb70f,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_feature_interface_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,36615e2c1c6f8e0c2bd64ae55082d8203b9059a3fefc60cb0bface4856b31b87,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=15;last_line=15,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=14;last_line=14,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label_status;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label_status,schema_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_design_gate_v0/covapie_dataloader_field_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=13;last_line=13,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c1ab88891b23431e67e94a4eb3b546c32103961f732701585b72158a62c423df,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_feature_batch_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,50362cb6793f76056a7a12c12427fc346fd7ba499324668fabe426d7a6b11897,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=15;last_line=15,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=14;last_line=14,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label_status;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label_status,schema_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_field_mapping_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=13;last_line=13,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,df6d49c9e2c9a5394c882811043f6847f662cf3c2155e496107000e6833ebc61,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_feature_batch_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e844b4d9ea3b22b6ccfc26f0d7973330fc98479c86c09aa360af0f1dd1dbea6e,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=15;last_line=15,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=14;last_line=14,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label_status;occurrences=1;first_line=31;last_line=31,ligand_residue_atom_pair_label_status,schema_declaration,false,true,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_field_mapping_smoke_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=13;last_line=13,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c2171b0f0f4795d132671e51b083cb0661c7a792719724a2e71513482efad508,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_smoke_preview.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,fd9eb0fa8d920a4d4310aa644f2da0f98e1531aafd41193ac662ce332d244c33,true
data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_smoke_preview.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=20;first_line=10;last_line=713,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ca8b843b5a135ed938f062873eda48fd11bf440bb24687dcb14b067e709a028a,true
data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_metadata_getitem_output_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,372179fe51036f45b115cfc8feca01489cc97e5adfdeae75fefee74703043520,true
data/derived/covalent_small/covapie_diffsbdd_loader_adapter_implementation_qa_gate_v0/covapie_adapter_auxiliary_label_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=3;last_line=3,ligand_residue_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6cbf7faf033777ac448d27677ea1930e873effd71cbada6ba2da7a373735ca08,true
data/derived/covalent_small/covapie_diffsbdd_loader_adapter_implementation_qa_gate_v0/covapie_adapter_feature_semantics_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e3dfcef8f024be083eb558f7ae1ebf52e4f87eee8d5c37cb6f833f094ae52be3,true
data/derived/covalent_small/covapie_diffsbdd_loader_adapter_implementation_qa_gate_v0/covapie_adapter_feature_semantics_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair_label,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e3dfcef8f024be083eb558f7ae1ebf52e4f87eee8d5c37cb6f833f094ae52be3,true
data/derived/covalent_small/covapie_diffsbdd_loader_adapter_implementation_qa_gate_v0/covapie_adapter_field_shape_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=3;first_line=14;last_line=42,ligand_residue_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d1e28d77913bb53b53b396e5b9f70f527ed747bf76747a1638049c2f7d820e32,true
data/derived/covalent_small/covapie_diffsbdd_loader_adapter_implementation_qa_gate_v0/covapie_adapter_field_shape_qa_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=3;first_line=14;last_line=42,ligand_residue_atom_pair_label,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d1e28d77913bb53b53b396e5b9f70f527ed747bf76747a1638049c2f7d820e32,true
data/derived/covalent_small/covapie_explicit_external_source_registry_config_smoke_v0/covapie_explicit_external_source_registry_config_smoke_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=95;last_line=95,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a62e79053bd4fe6306481c12a7ec21fd3330981a1362c6b66921878f84d02355,true
