case_id,case_group,admission_rule_id,behavior,expected_result_or_error,observed_result_or_error,expected_reason,observed_reason,formal_call_count,oracle_call_count,candidate_access_status,predecessor_handler_identity_status,case_passed
EXACT9_A009_EXACT32_batch_none,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_list,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_tuple_subclass,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_non_str_member,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_str_subclass_member,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_malformed_member,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_MEMBER_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_unsorted,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_duplicate_members,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID,BATCH_DUPLICATE_IDENTITY_KEYS_ORDER_OR_UNIQUENESS_INVALID,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_empty_valid,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",,,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_one_unrelated,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",,,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_one_matching,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_batch_multiple_contains,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_canonical_unique_passed,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",,,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_canonical_duplicate_blocked,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""blocked"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,DUPLICATE_IDENTITY_KEY_ALREADY_PRESENT,1,1,single_required_lookup,not_applicable,true
EXACT9_A009_EXACT32_policy_invalid_retains_pair,predecessor_exact9_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID,DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID,1,1,single_required_lookup,not_applicable,true
